Date,ARKK,BTC-USD,GLD,KRE,QQQ,SMH,SPY,TLT,XLE,XLF,XLK,XLU
2015-04-23,19.839908599853516,236.46200561523438,114.66000366210938,31.744457244873047,100.52375030517578,25.251235961914062,175.65081787109375,94.63557434082031,26.666044235229492,16.064712524414062,18.813875198364258,15.680118560791016
2015-04-24,19.841712951660156,231.26800537109375,113.05000305175781,31.46889305114746,101.88790893554688,24.983747482299805,176.0584259033203,95.22578430175781,26.5140380859375,16.038291931152344,18.97667694091797,15.837967872619629
2015-04-25,,226.38999938964844,,,,,,,,,,
2015-04-26,,219.42999267578125,,,,,,,,,,
2015-04-27,20.061004638671875,229.28599548339844,115.33000183105469,31.239246368408203,101.62982177734375,25.184368133544922,175.326416015625,95.22578430175781,26.48491859436035,15.978835105895996,19.02947235107422,15.648550033569336
2015-04-28,19.60978889465332,225.85499572753906,116.33000183105469,31.675567626953125,101.42706298828125,25.166536331176758,175.88377380371094,93.9124984741211,26.617525100708008,16.071319580078125,19.091073989868164,15.760801315307617
2015-04-29,19.44735336303711,225.80799865722656,115.51000213623047,31.790393829345703,100.79105377197266,24.983747482299805,175.16004943847656,92.76155853271484,26.824514389038086,16.064712524414062,18.998666763305664,15.694150924682617
2015-04-30,18.91040802001953,236.14500427246094,113.47000122070312,31.46889305114746,99.20567321777344,24.725170135498047,173.4048614501953,92.92393493652344,26.74043083190918,15.939205169677734,18.734682083129883,15.511743545532227
2015-05-01,18.761507034301758,232.07899475097656,113.08000183105469,31.231603622436523,100.51457214355469,25.429561614990234,175.28485107421875,91.67301940917969,26.8018741607666,16.077917098999023,18.963472366333008,15.599444389343262
2015-05-02,,234.92999267578125,,,,,,,,,,
2015-05-03,,240.35800170898438,,,,,,,,,,
2015-05-04,18.961841583251953,239.01800537109375,114.0999984741211,31.583715438842773,100.68046569824219,25.29136085510254,175.78399658203125,90.80801391601562,26.733966827392578,16.236454010009766,18.98107147216797,15.71519947052002
2015-05-05,18.74345588684082,236.12100219726562,114.41999816894531,31.461227416992188,99.03980255126953,24.809873580932617,173.77088928222656,90.68238067626953,26.404062271118164,16.09113121032715,18.686283111572266,15.364416122436523
2015-05-06,18.626140594482422,229.78199768066406,114.36000061035156,31.667909622192383,98.35771179199219,24.805419921875,173.05552673339844,89.12982940673828,26.300575256347656,16.011863708496094,18.527881622314453,15.280231475830078
2015-05-07,18.824676513671875,237.33399963378906,113.41999816894531,31.56839942932129,98.94761657714844,24.983747482299805,173.74591064453125,90.32748413085938,26.015974044799805,16.124160766601562,18.664281845092773,15.336357116699219
2015-05-08,18.80662727355957,243.86300659179688,113.97000122070312,31.7368106842041,100.1827392578125,25.220029830932617,176.03350830078125,90.57144165039062,26.4428768157959,16.355361938476562,18.932674407958984,15.445091247558594
2015-05-09,,241.83200073242188,,,,,,,,,,
2015-05-10,,240.29600524902344,,,,,,,,,,
2015-05-11,18.95101547241211,242.1580047607422,113.52999877929688,31.9741153717041,99.79561614990234,25.21111297607422,175.19329833984375,88.36831665039062,25.944820404052734,16.2959041595459,18.83588218688965,15.339856147766113
2015-05-12,18.86077308654785,241.11199951171875,114.5,32.065975189208984,99.34396362304688,25.019411087036133,174.66928100585938,88.59749603271484,26.06447410583496,16.236454010009766,18.734682083129883,15.322320938110352
2015-05-13,18.960041046142578,236.3769989013672,116.55000305175781,32.18844223022461,99.5467300415039,25.144241333007812,174.70254516601562,87.88778686523438,25.996553421020508,16.243061065673828,18.813875198364258,15.171478271484375
2015-05-14,19.11345672607422,236.9290008544922,117.18000030517578,32.35684585571289,101.00305938720703,25.402814865112305,176.52426147460938,88.12432861328125,25.986858367919922,16.388385772705078,19.11747169494629,15.346879005432129
2015-05-15,19.07013702392578,237.60499572753906,117.52999877929688,31.90521812438965,101.00305938720703,25.4384822845459,176.7156219482422,89.89128112792969,26.090349197387695,16.31572151184082,19.055870056152344,15.546819686889648
2015-05-16,,236.1529998779297,,,,,,,,,,
2015-05-17,,236.802001953125,,,,,,,,,,
2015-05-18,19.17572021484375,233.1280059814453,117.5199966430664,32.4410400390625,101.44548034667969,25.661392211914062,177.26455688476562,88.3830795288086,26.112991333007812,16.408203125,19.148271560668945,15.606459617614746
2015-05-19,19.18564796447754,231.94700622558594,115.88999938964844,32.79316711425781,101.33489227294922,25.616809844970703,177.2063751220703,87.59944152832031,25.74105453491211,16.50067710876465,19.099868774414062,15.641536712646484
2015-05-20,19.149547576904297,234.01800537109375,116.08000183105469,32.6247673034668,101.39942169189453,25.692598342895508,177.08157348632812,87.747314453125,25.789579391479492,16.454442977905273,19.113067626953125,15.66608715057373
2015-05-21,19.321012496948242,235.343994140625,115.69000244140625,32.517608642578125,101.92477416992188,25.74163818359375,177.59732055664062,88.97457885742188,26.03213119506836,16.41480255126953,19.196666717529297,15.659073829650879
2015-05-22,19.363426208496094,240.34800720214844,115.5999984741211,32.333885192871094,101.82337951660156,25.763931274414062,177.173095703125,89.01152038574219,25.938343048095703,16.421417236328125,19.183467864990234,15.634521484375
2015-05-23,,238.8719940185547,,,,,,,,,,
2015-05-24,,240.9530029296875,,,,,,,,,,
2015-05-25,,237.11000061035156,,,,,,,,,,
2015-05-26,19.23076629638672,237.11599731445312,113.91000366210938,32.12720489501953,100.65278625488281,25.558853149414062,175.26817321777344,90.53443908691406,25.527597427368164,16.236454010009766,18.906278610229492,15.536301612854004
2015-05-27,19.239791870117188,237.2830047607422,113.88999938964844,32.52524948120117,102.27505493164062,26.512908935546875,176.93182373046875,90.7414779663086,25.482315063476562,16.41480255126953,19.262662887573242,15.599444389343262
2015-05-28,19.474424362182617,237.4080047607422,114.0199966430664,32.548221588134766,102.04463195800781,26.548568725585938,176.7322235107422,90.51969146728516,25.38206672668457,16.39498519897461,19.223064422607422,15.634521484375
2015-05-29,19.48886489868164,237.0959930419922,114.0999984741211,32.25734329223633,101.436279296875,26.66448974609375,175.6342010498047,90.71932220458984,25.352956771850586,16.24966812133789,19.082271575927734,15.609965324401855
2015-05-30,,233.34500122070312,,,,,,,,,,
2015-05-31,,230.19000244140625,,,,,,,,,,
2015-06-01,19.42028045654297,222.92599487304688,114.0,32.11954116821289,101.77731323242188,26.57086181640625,175.9918975830078,89.74429321289062,25.28827476501465,16.262876510620117,19.13507080078125,15.63101577758789
2015-06-02,19.454570770263672,225.80299377441406,114.45999908447266,32.532901763916016,101.4546890258789,26.19191551208496,175.81716918945312,88.4921646118164,25.462921142578125,16.289302825927734,19.095474243164062,15.424052238464355
2015-06-03,19.564666748046875,225.87399291992188,113.63999938964844,33.076393127441406,101.75890350341797,26.009130477905273,176.28298950195312,87.06963348388672,25.28827476501465,16.428014755249023,19.13507080078125,15.196043968200684
2015-06-04,19.492473602294922,224.32400512695312,112.83999633789062,32.78553009033203,100.98463439941406,25.701515197753906,174.7940216064453,88.20323181152344,24.945446014404297,16.28269386291504,18.959068298339844,15.174989700317383
2015-06-05,19.515033721923828,224.95199584960938,112.23999786376953,33.40555191040039,100.74498748779297,25.625728607177734,174.4945526123047,87.12894439697266,25.120088577270508,16.375173568725586,18.897476196289062,14.985562324523926
2015-06-06,,225.61900329589844,,,,,,,,,,
2015-06-07,,222.88099670410156,,,,,,,,,,
2015-06-08,19.492473602294922,228.48899841308594,112.56999969482422,33.413204193115234,99.72186279296875,25.166536331176758,173.4215545654297,87.03263092041016,24.977785110473633,16.276090621948242,18.686283111572266,14.897866249084473
2015-06-09,19.366132736206055,229.04800415039062,112.81999969482422,33.77298355102539,99.55596160888672,25.193279266357422,173.39654541015625,86.34358978271484,24.974550247192383,16.31572151184082,18.64228057861328,14.862788200378418
2015-06-10,19.718080520629883,228.80299377441406,113.77999877929688,34.26289367675781,100.92012023925781,25.576688766479492,175.47616577148438,85.5879135131836,25.281801223754883,16.546916961669922,18.932674407958984,14.936460494995117
2015-06-11,19.654911041259766,229.7050018310547,113.26000213623047,34.2475700378418,101.06758880615234,25.607892990112305,176.041748046875,87.38825225830078,25.16860008239746,16.612974166870117,18.94147491455078,15.055721282958984
2015-06-12,19.537593841552734,229.98199462890625,113.2300033569336,34.193992614746094,100.23802185058594,25.389442443847656,174.69418334960938,87.38825225830078,24.887222290039062,16.540307998657227,18.774280548095703,14.922429084777832
2015-06-13,,232.40199279785156,,,,,,,,,,
2015-06-14,,233.54299926757812,,,,,,,,,,
2015-06-15,19.284915924072266,236.822998046875,113.7300033569336,34.07151412963867,99.74028015136719,25.318113327026367,173.94552612304688,87.52902221679688,24.829011917114258,16.467649459838867,18.65988540649414,14.897866249084473
2015-06-16,19.510520935058594,250.89500427246094,113.31999969482422,34.438961029052734,100.28411102294922,25.429561614990234,174.8938751220703,88.21806335449219,25.023075103759766,16.56012725830078,18.7830867767334,14.96802806854248
2015-06-17,19.70003318786621,249.28399658203125,113.8499984741211,33.84954071044922,100.5606460571289,25.45185661315918,175.17666625976562,87.53643035888672,24.961612701416016,16.540307998657227,18.791879653930664,15.094307899475098
2015-06-18,19.89856719970703,249.0070037841797,115.31999969482422,34.13276290893555,102.02617645263672,25.812971115112305,176.99844360351562,87.1067123413086,24.945446014404297,16.692235946655273,18.959068298339844,15.294261932373047
2015-06-19,19.853445053100586,244.6060028076172,115.12000274658203,34.065887451171875,101.52178955078125,25.71934700012207,176.21266174316406,88.22544860839844,24.71396255493164,16.413589477539062,18.801292419433594,15.146646499633789
2015-06-20,,245.21200561523438,,,,,,,,,,
2015-06-21,,243.94400024414062,,,,,,,,,,
2015-06-22,19.89856719970703,246.99000549316406,113.63999938964844,34.49634552001953,102.27008819580078,25.942256927490234,177.11546325683594,86.42513275146484,25.016742706298828,16.66570472717285,18.955976486206055,15.125411987304688
2015-06-23,20.061004638671875,244.29600524902344,112.88999938964844,34.872955322265625,102.3532485961914,25.817426681518555,177.24078369140625,85.90646362304688,25.09813117980957,16.69887351989746,18.96923828125,14.920105934143066
2015-06-24,19.799297332763672,240.51499938964844,112.58999633789062,34.69617462158203,101.82664489746094,25.616809844970703,175.9535675048828,86.64734649658203,24.941865921020508,16.559551239013672,18.880840301513672,14.803298950195312
2015-06-25,19.763202667236328,242.7989959716797,112.44000244140625,34.7269172668457,101.62336730957031,25.674766540527344,175.41859436035156,86.34358978271484,24.68792152404785,16.460033416748047,18.83664894104004,14.704179763793945
2015-06-26,19.61881446838379,243.593994140625,112.55999755859375,34.86528015136719,100.94898223876953,24.92578887939453,175.38519287109375,85.37300872802734,24.769315719604492,16.513107299804688,18.67753791809082,14.792673110961914
2015-06-27,,250.99000549316406,,,,,,,,,,
2015-06-28,,249.01100158691406,,,,,,,,,,
2015-06-29,19.09540367126465,257.0639953613281,113.06999969482422,33.942909240722656,98.5654525756836,24.21247673034668,171.70726013183594,87.63275146484375,24.30048942565918,16.11503791809082,18.27977180480957,14.714794158935547
2015-06-30,19.26686668395996,263.0719909667969,112.37000274658203,33.942909240722656,98.91650390625,24.32839012145996,172.06668090820312,87.02519989013672,24.469789505004883,16.17475128173828,18.29745101928711,14.675862312316895
2015-07-01,19.23076629638672,258.6210021972656,111.9800033569336,34.37335205078125,99.70177459716797,24.42201042175293,173.44590759277344,85.8505630493164,24.15723419189453,16.42022132873535,18.42119789123535,14.764351844787598
2015-07-02,19.17481803894043,255.41200256347656,111.76000213623047,33.773799896240234,99.72949981689453,24.573593139648438,173.287109375,86.1327133178711,24.264673233032227,16.347238540649414,18.447717666625977,14.948417663574219
2015-07-03,,256.33599853515625,,,,,,,,,,
2015-07-04,,260.885986328125,,,,,,,,,,
2015-07-05,,271.9129943847656,,,,,,,,,,
2015-07-06,19.039451599121094,269.0299987792969,112.05999755859375,33.766136169433594,99.49851989746094,24.17681121826172,172.79391479492188,87.72911834716797,23.94561767578125,16.280900955200195,18.372575759887695,15.008598327636719
2015-07-07,18.932966232299805,266.2070007324219,110.76000213623047,33.30494689941406,99.74800109863281,24.056440353393555,173.88058471679688,88.55331420898438,24.16374397277832,16.31407928466797,18.39910316467285,15.38027286529541
2015-07-08,18.752485275268555,270.7850036621094,111.08999633789062,33.03591537475586,98.01114654541016,23.42783546447754,170.96328735351562,89.31809997558594,23.675395965576172,16.028799057006836,18.098560333251953,15.298861503601074
2015-07-09,18.905895233154297,269.2279968261719,111.36000061035156,33.48942947387695,97.9557113647461,23.164796829223633,171.27259826660156,87.55833435058594,23.795846939086914,16.154855728149414,18.02784538269043,15.128955841064453
2015-07-10,19.104429244995117,284.8940124511719,111.48999786376953,33.950599670410156,99.45234680175781,23.583871841430664,173.42918395996094,86.16983795166016,23.926082611083984,16.347238540649414,18.315122604370117,15.210365295410156
2015-07-11,,293.114990234375,,,,,,,,,,
2015-07-12,,310.86700439453125,,,,,,,,,,
2015-07-13,19.34808349609375,292.0539855957031,110.98999786376953,34.21192169189453,101.19843292236328,23.788949966430664,175.34336853027344,85.90253448486328,24.095378875732422,16.54627799987793,18.593568801879883,15.217448234558105
2015-07-14,19.46088981628418,287.4639892578125,110.73999786376953,34.296485900878906,101.86358642578125,23.980649948120117,176.10398864746094,86.18470001220703,24.267929077148438,16.586088180541992,18.66427993774414,15.196208000183105
2015-07-15,19.325523376464844,285.8290100097656,110.16000366210938,34.450199127197266,101.97445678710938,23.86027717590332,176.0455322265625,87.09796905517578,23.84143829345703,16.72540855407715,18.668703079223633,15.270536422729492
2015-07-16,19.716276168823242,278.0889892578125,109.76000213623047,34.550140380859375,103.41564178466797,23.846904754638672,177.4581298828125,87.6994400024414,23.873992919921875,16.89126968383789,18.907360076904297,15.49708366394043
2015-07-17,19.781251907348633,279.47198486328125,108.6500015258789,34.16582107543945,104.94000244140625,23.83353042602539,177.60858154296875,88.15237426757812,23.584232330322266,16.84482765197754,19.199060440063477,15.344876289367676
2015-07-18,,274.9010009765625,,,,,,,,,,
2015-07-19,,273.614013671875,,,,,,,,,,
2015-07-20,19.808326721191406,278.9809875488281,105.69999694824219,34.350284576416016,105.30030822753906,23.641826629638672,177.70050048828125,87.78113555908203,23.27169418334961,16.864736557006836,19.30071449279785,15.26700210571289
